d4d853ee5abf347bc5b4ce65e74afed60a93e3a167b1d7683df1ca75274cb981  ./M1_in_domain_libero_10/metrics.json
3169020a7f0d91e482a6c0daf6c055ecde06e7f34ffafe2dc6a5e43a7d24eb63  ./M1_in_domain_libero_goal/metrics.json
b14251d401aa273ae031f93aea79c214619b309afea444c8fdf2251b33681fe1  ./M1_in_domain_libero_goal/model.pt
0f9074575ef51bd7b5213cbd9f740fae7873c535b7b8debdabf5c923fe09e244  ./M1_in_domain_libero_goal/normalization_mean.npy
c7ec8db2c26629de5547fc108204284f803c9f0dec142ea4e88f589e0c168931  ./M1_in_domain_libero_goal/normalization_std.npy
d0d1a2bcf47db664b509445a00fbe2b67afa630bfab2cbf75121117313f059fe  ./M1_in_domain_libero_goal/predictions_test.csv
3403ca1712cdc05461d910a742d27f597546ccbeaba25014805f099532c3755b  ./M1_in_domain_libero_goal/predictions_val.csv
b1182a3030d4019c2e6e1b5f5db9c871369223fbc474f64eaad279f8196a8dea  ./M1_in_domain_libero_goal/threshold_sweep.csv
0fbbfa3bd53dd66608a06869f9cda6b83383fe6b62564c3e4011ad3ba1b5031d  ./M1_in_domain_libero_spatial/metrics.json
552a0a3fe8515268b3928ebf12eb1d71d51207cbf4f67423c3d522a6d16733b6  ./M1_in_domain_libero_spatial/model.pt
f25b3ca9b4d93e04e5772fd31a4f4be21c50de155efef86b0fd19d18a62ae654  ./M1_in_domain_libero_spatial/normalization_mean.npy
f37d98d30e68fdf270eb4a97d1b5ae9690ad1329ac616b42d36098ddd25c12a7  ./M1_in_domain_libero_spatial/normalization_std.npy
1402c291c57a9eb4ae35664b7d4fe5fa464ce6e8b0be5a2d5e797052b54f304b  ./M1_in_domain_libero_spatial/predictions_test.csv
dd2bfc4cb9ecbb42c08f969e4ac66ea6fc3ba0350a6eb592bb909837be9d47bf  ./M1_in_domain_libero_spatial/predictions_val.csv
c6edfa3c0cf571ffd4173be33cea8de23ce155eb3fc39494428d9c5f3a96e9e8  ./M1_in_domain_libero_spatial/threshold_sweep.csv
4a65be1b9417c700fb26dd56b30fd92a0b524b51b413e2fd234cb18128e92039  ./M2_leave_one_suite_out_test_libero_10/metrics.json
eac5c71e7ee32005791c6cfa227816b17a516c421677d11c6196c126aafc0112  ./M2_leave_one_suite_out_test_libero_goal/metrics.json
d98256ea6c29f5aed4d96b58d0f5a9497358de54de6633aa52fe944828067994  ./M2_leave_one_suite_out_test_libero_goal/model.pt
f25b3ca9b4d93e04e5772fd31a4f4be21c50de155efef86b0fd19d18a62ae654  ./M2_leave_one_suite_out_test_libero_goal/normalization_mean.npy
f37d98d30e68fdf270eb4a97d1b5ae9690ad1329ac616b42d36098ddd25c12a7  ./M2_leave_one_suite_out_test_libero_goal/normalization_std.npy
8b6b31d71ce4579b139653835440fc86892b0e02658e5eac132b4979dec010a1  ./M2_leave_one_suite_out_test_libero_goal/predictions_test.csv
dd2bfc4cb9ecbb42c08f969e4ac66ea6fc3ba0350a6eb592bb909837be9d47bf  ./M2_leave_one_suite_out_test_libero_goal/predictions_val.csv
c6edfa3c0cf571ffd4173be33cea8de23ce155eb3fc39494428d9c5f3a96e9e8  ./M2_leave_one_suite_out_test_libero_goal/threshold_sweep.csv
9f11675178251ffb658e0e7645995821905c7617b26aebb64ab16d90e542ed8f  ./M2_leave_one_suite_out_test_libero_spatial/metrics.json
f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0  ./M2_leave_one_suite_out_test_libero_spatial/model.pt
0f9074575ef51bd7b5213cbd9f740fae7873c535b7b8debdabf5c923fe09e244  ./M2_leave_one_suite_out_test_libero_spatial/normalization_mean.npy
c7ec8db2c26629de5547fc108204284f803c9f0dec142ea4e88f589e0c168931  ./M2_leave_one_suite_out_test_libero_spatial/normalization_std.npy
e8db63dd8d8d4101713de7c03c57e199386f9bc5abd94ad72e81f26767adb163  ./M2_leave_one_suite_out_test_libero_spatial/predictions_test.csv
3403ca1712cdc05461d910a742d27f597546ccbeaba25014805f099532c3755b  ./M2_leave_one_suite_out_test_libero_spatial/predictions_val.csv
b1182a3030d4019c2e6e1b5f5db9c871369223fbc474f64eaad279f8196a8dea  ./M2_leave_one_suite_out_test_libero_spatial/threshold_sweep.csv
5a5042bc5c309de6c822526958b0c8519511772eb542cca58ad3c55e0e9ebd63  ./PROVISIONAL_ENGINEERING_ONLY_NOT_FOR_CLAIMS
2d2abe73187e94d254c2e4a92e9f5159bd2e65a6f7fb56cb69efef53cc577732  ./provisional_layer2_metrics_summary.csv
5b6f69be8cff05d4c4d66065a7ff399071873fca55319d4389824ee30526e1c7  ./provisional_layer2_training_summary.json
a20f3d4128746e5e3d8b443e99c3f09e9229d17287dfcfe6cc5a95715fad1aa0  ./recursive_sha256_manifest.csv
