job_id,parent_key,review_id,suite,task_idx,state_id,teacher_anchor,teacher_window_start,teacher_window_end,condition,attack_seed,model_path,unnorm_key,detector_path,expected_detector_sha256,assigned_worker,cuda_visible_devices,render_gpu,output_dir,status
libero_spatial_3_4_0_CLEAN_clean,libero_spatial|3|4|0|CLEAN,v2_dev_002_event_00,libero_spatial,3,4,50,48,71,CLEAN,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_clean,PLANNED
libero_spatial_3_4_0_CLEAN_vis,libero_spatial|3|4|0|CLEAN,v2_dev_002_event_00,libero_spatial,3,4,50,48,71,VIS,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_vis,PLANNED
libero_spatial_3_4_0_CLEAN_rand,libero_spatial|3|4|0|CLEAN,v2_dev_002_event_00,libero_spatial,3,4,50,48,71,RAND,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_rand,PLANNED
libero_spatial_3_4_0_CLEAN_shuffled,libero_spatial|3|4|0|CLEAN,v2_dev_002_event_00,libero_spatial,3,4,50,48,71,SHUFFLED,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_shuffled,PLANNED
libero_spatial_3_1_0_CLEAN_clean,libero_spatial|3|1|0|CLEAN,review_023_event_00,libero_spatial,3,1,49,47,81,CLEAN,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_clean,PLANNED
libero_spatial_3_1_0_CLEAN_vis,libero_spatial|3|1|0|CLEAN,review_023_event_00,libero_spatial,3,1,49,47,81,VIS,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_vis,PLANNED
libero_spatial_3_1_0_CLEAN_rand,libero_spatial|3|1|0|CLEAN,review_023_event_00,libero_spatial,3,1,49,47,81,RAND,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_rand,PLANNED
libero_spatial_3_1_0_CLEAN_shuffled,libero_spatial|3|1|0|CLEAN,review_023_event_00,libero_spatial,3,1,49,47,81,SHUFFLED,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-spatial,libero_spatial,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_spatial/model.pt,f0ff9acdc77d1ca000214dae5d2758ba6474d3748248078cf99d1bdc79195da0,PAIR_A,"1,3",3,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_shuffled,PLANNED
libero_goal_2_8_0_CLEAN_clean,libero_goal|2|8|0|CLEAN,review_016_event_00,libero_goal,2,8,290,288,370,CLEAN,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_goal/model.pt,d98256ea6c29f5aed4d96b58d0f5a9497358de54de6633aa52fe944828067994,PAIR_B,"5,4",4,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_B/libero_goal_2_8_0_CLEAN_clean,PLANNED
libero_goal_2_8_0_CLEAN_vis,libero_goal|2|8|0|CLEAN,review_016_event_00,libero_goal,2,8,290,288,370,VIS,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v3/M2_leave_one_suite_out_test_libero_goal/model.pt,d98256ea6c29f5aed4d96b58d0f5a9497358de54de6633aa52fe944828067994,PAIR_B,"5,4",4,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_B/libero_goal_2_8_0_CLEAN_vis,PLANNED
