review_id,episode_key,suite,task_idx,state_id,mechanism_type,teacher_status,event_id,proposed_object_body,proposed_target_body_or_site,proposed_close_onset,proposed_grasp_established,proposed_lift_onset,proposed_stable_carry_start,proposed_window_start,proposed_anchor,proposed_window_end,proposed_release_onset,blind_video_path,teacher_only_overlay_path,video_status,reviewer_id,object_binding_correct,target_binding_correct,mechanism_correct,event_count_correct,timing_window_correct,abstention_correct,corrected_window_start,corrected_window_end,disagreement_reason,review_timestamp
review_000_event_00,libero_10|5|2|0|CLEAN,libero_10,5,2,single_object_pick_place,TARGET_BINDING_AMBIGUOUS,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_000_libero_10_t05_s02.mp4,,symlink,,,,,,,,,,,
review_001_event_00,libero_10|5|4|0|CLEAN,libero_10,5,4,single_object_pick_place,TARGET_BINDING_AMBIGUOUS,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_001_libero_10_t05_s04.mp4,,symlink,,,,,,,,,,,
review_002_event_00,libero_10|0|5|0|CLEAN,libero_10,0,5,multi_object_transfer,RESOLVER_NOT_IMPLEMENTED_FOR_MECHANISM,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_002_libero_10_t00_s05.mp4,,symlink,,,,,,,,,,,
review_003_event_00,libero_10|1|8|0|CLEAN,libero_10,1,8,multi_object_transfer,RESOLVER_NOT_IMPLEMENTED_FOR_MECHANISM,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_003_libero_10_t01_s08.mp4,,symlink,,,,,,,,,,,
review_004_event_00,libero_goal|6|4|0|CLEAN,libero_goal,6,4,single_object_pick_place,NO_RELEVANT_GRASP_EVENT,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_004_libero_goal_t06_s04.mp4,,symlink,,,,,,,,,,,
review_005_event_00,libero_goal|1|2|0|CLEAN,libero_goal,1,2,single_object_pick_place,NO_RELEVANT_GRASP_EVENT,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_005_libero_goal_t01_s02.mp4,,symlink,,,,,,,,,,,
review_006_event_00,libero_goal|5|3|0|CLEAN,libero_goal,5,3,push_or_planar,CORRECT_SEMANTIC_ABSTAIN,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_006_libero_goal_t05_s03.mp4,,symlink,,,,,,,,,,,
review_007_event_00,libero_goal|7|2|0|CLEAN,libero_goal,7,2,articulated_only,CORRECT_SEMANTIC_ABSTAIN,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_007_libero_goal_t07_s02.mp4,,symlink,,,,,,,,,,,
review_008_event_00,libero_goal|3|9|0|CLEAN,libero_goal,3,9,mixed_articulated_pick_place,RESOLVER_NOT_IMPLEMENTED_FOR_MECHANISM,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_008_libero_goal_t03_s09.mp4,,symlink,,,,,,,,,,,
review_009_event_00,libero_goal|3|2|0|CLEAN,libero_goal,3,2,mixed_articulated_pick_place,RESOLVER_NOT_IMPLEMENTED_FOR_MECHANISM,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_009_libero_goal_t03_s02.mp4,,symlink,,,,,,,,,,,
review_010_event_00,libero_spatial|7|9|0|CLEAN,libero_spatial,7,9,single_object_pick_place,OBJECT_BINDING_AMBIGUOUS,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_010_libero_spatial_t07_s09.mp4,,symlink,,,,,,,,,,,
review_011_event_00,libero_spatial|8|7|0|CLEAN,libero_spatial,8,7,single_object_pick_place,OBJECT_BINDING_AMBIGUOUS,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_011_libero_spatial_t08_s07.mp4,,symlink,,,,,,,,,,,
review_012_event_00,libero_10|5|5|0|CLEAN,libero_10,5,5,single_object_pick_place,TARGET_BINDING_AMBIGUOUS,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_012_libero_10_t05_s05.mp4,,symlink,,,,,,,,,,,
review_013_event_00,libero_10|5|6|0|CLEAN,libero_10,5,6,single_object_pick_place,TARGET_BINDING_AMBIGUOUS,,,,,,,,,,,,/data/liuyu/layer1_outputs/h2_layer1_resolver_592adc0_20260620/blind_review_package/videos/review_013_libero_10_t05_s06.mp4,,symlink,,,,,,,,,,,
