job_id,parent_key,suite,task_idx,state_id,condition,output_dir,expected_detector_sha256,status,missing_summary,missing_step_telemetry,telemetry_length_mismatch,raw_video_decode_failure,overlay_video_decode_failure,student_trigger_contract_failure,arm_preservation_contract_failure,invalid_feature_episode_count,checkpoint_sha_mismatch,dataset_sha_mismatch,manifest_identity_mismatch,command_ledger_mismatch,attack_timing_contract_failure,attack_count_contract_failure,video_frame_mismatch,parent_condition_set_failure,matched_emit_mismatch,summary_condition,requested_condition,task_success,n_steps,mlp_triggered,mlp_emit_step,attack_frames,token_open_duty,env_open_duty,arm_duty,invalid_feature_steps,checkpoint_sha256,dataset_sha256,privileged_detector_input_used,manual_anchor_used,arm_action_preservation_mode,manifest_identity_note,command_ledger_note,step_telemetry_rows,attack_this_rows,max_attack_count_observed,first_attack_step,last_attack_step,telemetry_contract_note,raw_video_frames,overlay_video_frames,raw_video_error,overlay_video_error,raw_video_decode_error,overlay_video_decode_error,detector_file_sha256,ledger_log_path,ledger_duration_sec,ledger_returncode
libero_spatial_3_4_0_CLEAN_clean,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,CLEAN,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_clean,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLEAN,CLEAN,True,86,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,86,0,0,,,,86,86,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_4_0_CLEAN_clean.log,124.50481534004211,0
libero_spatial_3_4_0_CLEAN_vis,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,VIS,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_vis,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE_T10,VIS,True,86,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,86,0,0,,,,86,86,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_4_0_CLEAN_vis.log,124.07815837860107,0
libero_spatial_3_4_0_CLEAN_rand,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,RAND,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_rand,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAND_T10,RAND,True,86,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,86,0,0,,,,86,86,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_4_0_CLEAN_rand.log,124.61694073677063,0
libero_spatial_3_4_0_CLEAN_shuffled,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,SHUFFLED,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_shuffled,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHUFFLED_T10,SHUFFLED,True,86,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,86,0,0,,,,86,86,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_4_0_CLEAN_shuffled.log,124.87295389175415,0
libero_spatial_3_1_0_CLEAN_clean,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,CLEAN,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_clean,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLEAN,CLEAN,True,95,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,95,0,0,,,,95,95,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_1_0_CLEAN_clean.log,140.35416650772095,0
libero_spatial_3_1_0_CLEAN_vis,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,VIS,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_vis,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE_T10,VIS,True,95,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,95,0,0,,,,95,95,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_1_0_CLEAN_vis.log,142.57364153862,0
libero_spatial_3_1_0_CLEAN_rand,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,RAND,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_rand,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAND_T10,RAND,True,95,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,95,0,0,,,,95,95,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_1_0_CLEAN_rand.log,133.1812605857849,0
libero_spatial_3_1_0_CLEAN_shuffled,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,SHUFFLED,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_shuffled,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHUFFLED_T10,SHUFFLED,True,95,False,-1,0,0,0,0,0,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,95,0,0,,,,95,95,,,,,fd2f45f11f7ceca9c8744a9c9f74cddc7e68f01da2eb4838f05d6a802d7656ef,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_spatial_3_1_0_CLEAN_shuffled.log,136.54499173164368,0
libero_goal_2_8_0_CLEAN_clean,libero_goal|2|8|0|CLEAN,libero_goal,2,8,CLEAN,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_2_8_0_CLEAN_clean,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLEAN,CLEAN,False,400,True,316,0,0,0,0,0,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,400,0,0,,,,400,400,,,,,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_goal_2_8_0_CLEAN_clean.log,468.83547806739807,0
libero_goal_2_8_0_CLEAN_vis,libero_goal|2|8|0|CLEAN,libero_goal,2,8,VIS,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_2_8_0_CLEAN_vis,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,COMPLETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE_T10,VIS,False,400,True,316,10,1.0,1.0,0.3,0,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,b7a6d4bc4dd9106dba4f36e39c6e3058c7a43524f8f6fa84454594780eedecaf,False,False,execute_clean_arm_with_attacked_gripper,,,400,10,10,316,325,,400,400,,,,,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/_worker_PAIR_A_r1/libero_goal_2_8_0_CLEAN_vis.log,1487.6030642986298,0
