job_id,parent_key,suite,task_idx,state_id,review_id,condition,assigned_worker,cuda_visible_devices,render_gpu,planned_status,observed_status,returncode,duration_sec,output_dir,log_path,notes
libero_spatial_3_4_0_CLEAN_clean,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,v2_dev_002_event_00,CLEAN,PAIR_A,"1,3",3,PLANNED,COMPLETE,0,125.48212957382202,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_clean,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/_worker_PAIR_A/libero_spatial_3_4_0_CLEAN_clean.log,
libero_spatial_3_4_0_CLEAN_vis,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,v2_dev_002_event_00,VIS,PAIR_A,"1,3",3,PLANNED,COMPLETE,0,1498.831878900528,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_vis,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/_worker_PAIR_A/libero_spatial_3_4_0_CLEAN_vis.log,
libero_spatial_3_4_0_CLEAN_rand,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,v2_dev_002_event_00,RAND,PAIR_A,"1,3",3,PLANNED,COMPLETE,0,138.36079239845276,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_rand,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/_worker_PAIR_A/libero_spatial_3_4_0_CLEAN_rand.log,
libero_spatial_3_4_0_CLEAN_shuffled,libero_spatial|3|4|0|CLEAN,libero_spatial,3,4,v2_dev_002_event_00,SHUFFLED,PAIR_A,"1,3",3,PLANNED,FAILED_INFRA,1,988.8133533000946,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_4_0_CLEAN_shuffled,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/_worker_PAIR_A/libero_spatial_3_4_0_CLEAN_shuffled.log,CUDA illegal memory access with Xid 31 on PCI 0000:08:00
libero_spatial_3_1_0_CLEAN_clean,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,review_023_event_00,CLEAN,PAIR_A,"1,3",3,PLANNED,NOT_RUN_AFTER_WORKER_FAIL,,,,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_clean,,PAIR_A stopped after infra failure
libero_spatial_3_1_0_CLEAN_vis,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,review_023_event_00,VIS,PAIR_A,"1,3",3,PLANNED,NOT_RUN_AFTER_WORKER_FAIL,,,,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_vis,,PAIR_A stopped after infra failure
libero_spatial_3_1_0_CLEAN_rand,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,review_023_event_00,RAND,PAIR_A,"1,3",3,PLANNED,NOT_RUN_AFTER_WORKER_FAIL,,,,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_rand,,PAIR_A stopped after infra failure
libero_spatial_3_1_0_CLEAN_shuffled,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,review_023_event_00,SHUFFLED,PAIR_A,"1,3",3,PLANNED,NOT_RUN_AFTER_WORKER_FAIL,,,,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_A/libero_spatial_3_1_0_CLEAN_shuffled,,PAIR_A stopped after infra failure
libero_goal_2_8_0_CLEAN_clean,libero_goal|2|8|0|CLEAN,libero_goal,2,8,review_016_event_00,CLEAN,PAIR_B,"5,4",4,PLANNED,COMPLETE,0,462.6246461868286,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_B/libero_goal_2_8_0_CLEAN_clean,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/_worker_PAIR_B/libero_goal_2_8_0_CLEAN_clean.log,
libero_goal_2_8_0_CLEAN_vis,libero_goal|2|8|0|CLEAN,libero_goal,2,8,review_016_event_00,VIS,PAIR_B,"5,4",4,PLANNED,COMPLETE,0,461.805948972702,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/PAIR_B/libero_goal_2_8_0_CLEAN_vis,/data/liuyu/layer3_outputs/provisional_two_suite_interface_smoke_20260621/_worker_PAIR_B/libero_goal_2_8_0_CLEAN_vis.log,
