review_id,episode_key,suite,task_idx,state_id,task_success,mechanism_type,teacher_status,mechanism_eligible,object_binding_status,target_binding_status,event_count,source_episode_relpath,blind_video_path,video_status,human_binding_accept,human_timing_accept,human_notes
review_000,libero_10|5|2|0|CLEAN,libero_10,5,2,False,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_10_t05_s02,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_000_libero_10_t05_s02.mp4,symlink,,,
review_001,libero_10|5|4|0|CLEAN,libero_10,5,4,True,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_10_t05_s04,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_001_libero_10_t05_s04.mp4,symlink,,,
review_002,libero_10|0|5|0|CLEAN,libero_10,0,5,False,multi_object_transfer,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_10_t00_s05,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_002_libero_10_t00_s05.mp4,symlink,,,
review_003,libero_10|1|8|0|CLEAN,libero_10,1,8,True,multi_object_transfer,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_10_t01_s08,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_003_libero_10_t01_s08.mp4,symlink,,,
review_004,libero_goal|6|4|0|CLEAN,libero_goal,6,4,False,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_goal_t06_s04,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_004_libero_goal_t06_s04.mp4,symlink,,,
review_005,libero_goal|1|2|0|CLEAN,libero_goal,1,2,True,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_goal_t01_s02,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_005_libero_goal_t01_s02.mp4,symlink,,,
review_006,libero_goal|5|3|0|CLEAN,libero_goal,5,3,False,push_or_planar,CORRECT_SEMANTIC_ABSTAIN,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_goal_t05_s03,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_006_libero_goal_t05_s03.mp4,symlink,,,
review_007,libero_goal|7|2|0|CLEAN,libero_goal,7,2,True,articulated_only,CORRECT_SEMANTIC_ABSTAIN,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_goal_t07_s02,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_007_libero_goal_t07_s02.mp4,symlink,,,
review_008,libero_goal|3|9|0|CLEAN,libero_goal,3,9,False,mixed_articulated_pick_place,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_goal_t03_s09,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_008_libero_goal_t03_s09.mp4,symlink,,,
review_009,libero_goal|3|2|0|CLEAN,libero_goal,3,2,True,mixed_articulated_pick_place,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_goal_t03_s02,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_009_libero_goal_t03_s02.mp4,symlink,,,
review_010,libero_spatial|7|9|0|CLEAN,libero_spatial,7,9,False,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_spatial_tail_parallel_6379397_20260619/B/waveB_libero_spatial_t07_s09,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_010_libero_spatial_t07_s09.mp4,symlink,,,
review_011,libero_spatial|8|7|0|CLEAN,libero_spatial,8,7,True,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_spatial_tail_parallel_6379397_20260619/B/waveB_libero_spatial_t08_s07,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_011_libero_spatial_t08_s07.mp4,symlink,,,
review_012,libero_10|5|5|0|CLEAN,libero_10,5,5,False,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_10_t05_s05,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_012_libero_10_t05_s05.mp4,symlink,,,
